"gmina","gmina_nazwa","rok","lud_na_1k"
"3007052","Koźminek (2)",2014,85.1
"3007052","Koźminek (2)",2015,85.2
"3007052","Koźminek (2)",2016,85.1
"3007052","Koźminek (2)",2017,85.2
"3007052","Koźminek (2)",2018,85
"3007052","Koźminek (2)",2019,85.1
"3007052","Koźminek (2)",2020,83.4
"3007052","Koźminek (2)",2021,NA
"3007052","Koźminek (2)",2022,NA
"3007052","Koźminek (2)",2023,NA
"3007053","Koźminek (3)",2000,NA
"3007053","Koźminek (3)",2001,NA
"3007053","Koźminek (3)",2002,NA
"3007053","Koźminek (3)",2003,NA
"3007053","Koźminek (3)",2004,NA
"3007053","Koźminek (3)",2005,NA
"3007053","Koźminek (3)",2006,NA
"3007053","Koźminek (3)",2007,NA
"3007053","Koźminek (3)",2008,NA
"3007053","Koźminek (3)",2009,NA
"3007053","Koźminek (3)",2010,NA
"3007053","Koźminek (3)",2011,NA
"3007053","Koźminek (3)",2012,NA
"3007053","Koźminek (3)",2013,NA
"3007053","Koźminek (3)",2014,NA
"3007053","Koźminek (3)",2015,NA
"3007053","Koźminek (3)",2016,NA
"3007053","Koźminek (3)",2017,NA
"3007053","Koźminek (3)",2018,NA
"3007053","Koźminek (3)",2019,NA
"3007053","Koźminek (3)",2020,NA
"3007053","Koźminek (3)",2021,83.2
"3007053","Koźminek (3)",2022,83.1
"3007053","Koźminek (3)",2023,82.7
"3007054","Koźminek - miasto (4)",2000,NA
"3007054","Koźminek - miasto (4)",2001,NA
"3007054","Koźminek - miasto (4)",2002,NA
"3007054","Koźminek - miasto (4)",2003,NA
"3007054","Koźminek - miasto (4)",2004,NA
"3007054","Koźminek - miasto (4)",2005,NA
"3007054","Koźminek - miasto (4)",2006,NA
"3007054","Koźminek - miasto (4)",2007,NA
"3007054","Koźminek - miasto (4)",2008,NA
"3007054","Koźminek - miasto (4)",2009,NA
"3007054","Koźminek - miasto (4)",2010,NA
"3007054","Koźminek - miasto (4)",2011,NA
"3007054","Koźminek - miasto (4)",2012,NA
"3007054","Koźminek - miasto (4)",2013,NA
"3007054","Koźminek - miasto (4)",2014,NA
"3007054","Koźminek - miasto (4)",2015,NA
"3007054","Koźminek - miasto (4)",2016,NA
"3007054","Koźminek - miasto (4)",2017,NA
"3007054","Koźminek - miasto (4)",2018,NA
"3007054","Koźminek - miasto (4)",2019,NA
"3007054","Koźminek - miasto (4)",2020,NA
"3007054","Koźminek - miasto (4)",2021,306.5
"3007054","Koźminek - miasto (4)",2022,304.5
"3007054","Koźminek - miasto (4)",2023,301.8
"3007055","Koźminek - obszar wiejski (5)",2000,NA
"3007055","Koźminek - obszar wiejski (5)",2001,NA
"3007055","Koźminek - obszar wiejski (5)",2002,NA
"3007055","Koźminek - obszar wiejski (5)",2003,NA
"3007055","Koźminek - obszar wiejski (5)",2004,NA
"3007055","Koźminek - obszar wiejski (5)",2005,NA
"3007055","Koźminek - obszar wiejski (5)",2006,NA
"3007055","Koźminek - obszar wiejski (5)",2007,NA
"3007055","Koźminek - obszar wiejski (5)",2008,NA
"3007055","Koźminek - obszar wiejski (5)",2009,NA
"3007055","Koźminek - obszar wiejski (5)",2010,NA
"3007055","Koźminek - obszar wiejski (5)",2011,NA
"3007055","Koźminek - obszar wiejski (5)",2012,NA
"3007055","Koźminek - obszar wiejski (5)",2013,NA
"3007055","Koźminek - obszar wiejski (5)",2014,NA
"3007055","Koźminek - obszar wiejski (5)",2015,NA
"3007055","Koźminek - obszar wiejski (5)",2016,NA
"3007055","Koźminek - obszar wiejski (5)",2017,NA
"3007055","Koźminek - obszar wiejski (5)",2018,NA
"3007055","Koźminek - obszar wiejski (5)",2019,NA
"3007055","Koźminek - obszar wiejski (5)",2020,NA
"3007055","Koźminek - obszar wiejski (5)",2021,66.9
"3007055","Koźminek - obszar wiejski (5)",2022,66.9
"3007055","Koźminek - obszar wiejski (5)",2023,66.6
"3007062","Lisków (2)",2000,NA
"3007062","Lisków (2)",2001,NA
"3007062","Lisków (2)",2002,72.3
"3007062","Lisków (2)",2003,71.5
"3007062","Lisków (2)",2004,71.4
"3007062","Lisków (2)",2005,72.3
"3007062","Lisków (2)",2006,72
"3007062","Lisków (2)",2007,71.7
"3007062","Lisków (2)",2008,71.1
"3007062","Lisków (2)",2009,71
"3007062","Lisków (2)",2010,71.8
"3007062","Lisków (2)",2011,71.5
"3007062","Lisków (2)",2012,71.2
"3007062","Lisków (2)",2013,70.6
"3007062","Lisków (2)",2014,70.4
"3007062","Lisków (2)",2015,70
"3007062","Lisków (2)",2016,70
"3007062","Lisków (2)",2017,69.9
"3007062","Lisków (2)",2018,69.7
"3007062","Lisków (2)",2019,69
"3007062","Lisków (2)",2020,69.9
"3007062","Lisków (2)",2021,69
"3007062","Lisków (2)",2022,68.1
"3007062","Lisków (2)",2023,67.8
"3007072","Mycielin (2)",2000,NA
"3007072","Mycielin (2)",2001,NA
"3007072","Mycielin (2)",2002,44.9
"3007072","Mycielin (2)",2003,44.7
"3007072","Mycielin (2)",2004,44.9
"3007072","Mycielin (2)",2005,44.7
"3007072","Mycielin (2)",2006,44.5
"3007072","Mycielin (2)",2007,44.2
"3007072","Mycielin (2)",2008,44.2
"3007072","Mycielin (2)",2009,44
"3007072","Mycielin (2)",2010,44.2
"3007072","Mycielin (2)",2011,44.2
"3007072","Mycielin (2)",2012,44.4
"3007072","Mycielin (2)",2013,44.4
"3007072","Mycielin (2)",2014,44.6
"3007072","Mycielin (2)",2015,44.5
"3007072","Mycielin (2)",2016,44.4
"3007072","Mycielin (2)",2017,44.2
"3007072","Mycielin (2)",2018,43.9
"3007072","Mycielin (2)",2019,43.9
"3007072","Mycielin (2)",2020,42.8
"3007072","Mycielin (2)",2021,42.4
"3007072","Mycielin (2)",2022,42
"3007072","Mycielin (2)",2023,41.8
"3007082","Opatówek (2)",2000,NA
"3007082","Opatówek (2)",2001,NA
"3007082","Opatówek (2)",2002,94.4
"3007082","Opatówek (2)",2003,95.5
"3007082","Opatówek (2)",2004,95.6
"3007082","Opatówek (2)",2005,96.9
"3007082","Opatówek (2)",2006,97.6
"3007082","Opatówek (2)",2007,98.3
"3007082","Opatówek (2)",2008,99.3
"3007082","Opatówek (2)",2009,100.1
"3007082","Opatówek (2)",2010,102.4
"3007082","Opatówek (2)",2011,103
"3007082","Opatówek (2)",2012,103.3
"3007082","Opatówek (2)",2013,103.2
"3007082","Opatówek (2)",2014,103.2
"3007082","Opatówek (2)",2015,104.1
"3007082","Opatówek (2)",2016,103.9
"3007082","Opatówek (2)",2017,NA
"3007082","Opatówek (2)",2018,NA
"3007082","Opatówek (2)",2019,NA
"3007082","Opatówek (2)",2020,NA
"3007082","Opatówek (2)",2021,NA
"3007082","Opatówek (2)",2022,NA
"3007082","Opatówek (2)",2023,NA
"3007083","Opatówek (3)",2000,NA
"3007083","Opatówek (3)",2001,NA
"3007083","Opatówek (3)",2002,NA
"3007083","Opatówek (3)",2003,NA
"3007083","Opatówek (3)",2004,NA
"3007083","Opatówek (3)",2005,NA
"3007083","Opatówek (3)",2006,NA
"3007083","Opatówek (3)",2007,NA
"3007083","Opatówek (3)",2008,NA
"3007083","Opatówek (3)",2009,NA
"3007083","Opatówek (3)",2010,NA
"3007083","Opatówek (3)",2011,NA
"3007083","Opatówek (3)",2012,NA
"3007083","Opatówek (3)",2013,NA
"3007083","Opatówek (3)",2014,NA
"3007083","Opatówek (3)",2015,NA
"3007083","Opatówek (3)",2016,NA
"3007083","Opatówek (3)",2017,104.1
"3007083","Opatówek (3)",2018,103.7
"3007083","Opatówek (3)",2019,103.7
"3007083","Opatówek (3)",2020,103.1
"3007083","Opatówek (3)",2021,102.7
"3007083","Opatówek (3)",2022,102.3
"3007083","Opatówek (3)",2023,101.9
"3007084","Opatówek - miasto (4)",2000,NA
"3007084","Opatówek - miasto (4)",2001,NA
"3007084","Opatówek - miasto (4)",2002,NA
"3007084","Opatówek - miasto (4)",2003,NA
"3007084","Opatówek - miasto (4)",2004,NA
"3007084","Opatówek - miasto (4)",2005,NA
"3007084","Opatówek - miasto (4)",2006,NA
"3007084","Opatówek - miasto (4)",2007,NA
"3007084","Opatówek - miasto (4)",2008,NA
"3007084","Opatówek - miasto (4)",2009,NA
"3007084","Opatówek - miasto (4)",2010,NA
"3007084","Opatówek - miasto (4)",2011,NA
"3007084","Opatówek - miasto (4)",2012,NA
"3007084","Opatówek - miasto (4)",2013,NA
"3007084","Opatówek - miasto (4)",2014,NA
"3007084","Opatówek - miasto (4)",2015,NA
"3007084","Opatówek - miasto (4)",2016,NA
"3007084","Opatówek - miasto (4)",2017,428.9
"3007084","Opatówek - miasto (4)",2018,423.6
"3007084","Opatówek - miasto (4)",2019,418.1
"3007084","Opatówek - miasto (4)",2020,412.4
"3007084","Opatówek - miasto (4)",2021,407.8
"3007084","Opatówek - miasto (4)",2022,407
"3007084","Opatówek - miasto (4)",2023,402.4
"3007085","Opatówek - obszar wiejski (5)",2000,NA
"3007085","Opatówek - obszar wiejski (5)",2001,NA
"3007085","Opatówek - obszar wiejski (5)",2002,NA
"3007085","Opatówek - obszar wiejski (5)",2003,NA
"3007085","Opatówek - obszar wiejski (5)",2004,NA
"3007085","Opatówek - obszar wiejski (5)",2005,NA
"3007085","Opatówek - obszar wiejski (5)",2006,NA
"3007085","Opatówek - obszar wiejski (5)",2007,NA
"3007085","Opatówek - obszar wiejski (5)",2008,NA
"3007085","Opatówek - obszar wiejski (5)",2009,NA
"3007085","Opatówek - obszar wiejski (5)",2010,NA
"3007085","Opatówek - obszar wiejski (5)",2011,NA
"3007085","Opatówek - obszar wiejski (5)",2012,NA
"3007085","Opatówek - obszar wiejski (5)",2013,NA
"3007085","Opatówek - obszar wiejski (5)",2014,NA
"3007085","Opatówek - obszar wiejski (5)",2015,NA
"3007085","Opatówek - obszar wiejski (5)",2016,NA
"3007085","Opatówek - obszar wiejski (5)",2017,74.6
"3007085","Opatówek - obszar wiejski (5)",2018,74.7
"3007085","Opatówek - obszar wiejski (5)",2019,75.1
"3007085","Opatówek - obszar wiejski (5)",2020,75
"3007085","Opatówek - obszar wiejski (5)",2021,74.9
"3007085","Opatówek - obszar wiejski (5)",2022,74.7
"3007085","Opatówek - obszar wiejski (5)",2023,74.6
"3007093","Stawiszyn (3)",2000,NA
"3007093","Stawiszyn (3)",2001,NA
"3007093","Stawiszyn (3)",2002,93
"3007093","Stawiszyn (3)",2003,93
"3007093","Stawiszyn (3)",2004,92.8
"3007093","Stawiszyn (3)",2005,92.7
"3007093","Stawiszyn (3)",2006,92.7
"3007093","Stawiszyn (3)",2007,92.4
"3007093","Stawiszyn (3)",2008,92.4
"3007093","Stawiszyn (3)",2009,92.8
"3007093","Stawiszyn (3)",2010,92.8
"3007093","Stawiszyn (3)",2011,92.9
"3007093","Stawiszyn (3)",2012,92.2
"3007093","Stawiszyn (3)",2013,91.9
"3007093","Stawiszyn (3)",2014,92
"3007093","Stawiszyn (3)",2015,91.8
"3007093","Stawiszyn (3)",2016,91.8
"3007093","Stawiszyn (3)",2017,92.1
"3007093","Stawiszyn (3)",2018,91.7
"3007093","Stawiszyn (3)",2019,90.9
"3007093","Stawiszyn (3)",2020,87.9
"3007093","Stawiszyn (3)",2021,86.8
"3007093","Stawiszyn (3)",2022,85.9
"3007093","Stawiszyn (3)",2023,84.7
"3007094","Stawiszyn - miasto (4)",2000,NA
"3007094","Stawiszyn - miasto (4)",2001,NA
"3007094","Stawiszyn - miasto (4)",2002,1641.4
"3007094","Stawiszyn - miasto (4)",2003,1612.1
"3007094","Stawiszyn - miasto (4)",2004,1612.1
"3007094","Stawiszyn - miasto (4)",2005,1584.8
"3007094","Stawiszyn - miasto (4)",2006,1598
"3007094","Stawiszyn - miasto (4)",2007,1585.9
"3007094","Stawiszyn - miasto (4)",2008,1577.8
"3007094","Stawiszyn - miasto (4)",2009,1579.8
"3007094","Stawiszyn - miasto (4)",2010,1604
"3007094","Stawiszyn - miasto (4)",2011,1608.1
"3007094","Stawiszyn - miasto (4)",2012,1601
"3007094","Stawiszyn - miasto (4)",2013,1576.8
"3007094","Stawiszyn - miasto (4)",2014,1557.6
"3007094","Stawiszyn - miasto (4)",2015,1526.3
"3007094","Stawiszyn - miasto (4)",2016,1534.3
"3007094","Stawiszyn - miasto (4)",2017,1545.5
"3007094","Stawiszyn - miasto (4)",2018,1541.4
"3007094","Stawiszyn - miasto (4)",2019,1509.1
"3007094","Stawiszyn - miasto (4)",2020,1454.5
"3007094","Stawiszyn - miasto (4)",2021,1416.2
"3007094","Stawiszyn - miasto (4)",2022,1388.9
"3007094","Stawiszyn - miasto (4)",2023,1369.7
"3007095","Stawiszyn - obszar wiejski (5)",2000,NA
"3007095","Stawiszyn - obszar wiejski (5)",2001,NA
"3007095","Stawiszyn - obszar wiejski (5)",2002,73.1
"3007095","Stawiszyn - obszar wiejski (5)",2003,73.5
"3007095","Stawiszyn - obszar wiejski (5)",2004,73.4
"3007095","Stawiszyn - obszar wiejski (5)",2005,73.6
"3007095","Stawiszyn - obszar wiejski (5)",2006,73.4
"3007095","Stawiszyn - obszar wiejski (5)",2007,73.3
"3007095","Stawiszyn - obszar wiejski (5)",2008,73.4
"3007095","Stawiszyn - obszar wiejski (5)",2009,73.8
"3007095","Stawiszyn - obszar wiejski (5)",2010,73.5
"3007095","Stawiszyn - obszar wiejski (5)",2011,73.5
"3007095","Stawiszyn - obszar wiejski (5)",2012,72.9
"3007095","Stawiszyn - obszar wiejski (5)",2013,72.9
"3007095","Stawiszyn - obszar wiejski (5)",2014,73.2
"3007095","Stawiszyn - obszar wiejski (5)",2015,73.4
"3007095","Stawiszyn - obszar wiejski (5)",2016,73.4
"3007095","Stawiszyn - obszar wiejski (5)",2017,73.5
"3007095","Stawiszyn - obszar wiejski (5)",2018,73.1
"3007095","Stawiszyn - obszar wiejski (5)",2019,72.8
"3007095","Stawiszyn - obszar wiejski (5)",2020,70.4
"3007095","Stawiszyn - obszar wiejski (5)",2021,69.9
"3007095","Stawiszyn - obszar wiejski (5)",2022,69.2
"3007095","Stawiszyn - obszar wiejski (5)",2023,68.2
"3007102","Szczytniki (2)",2000,NA
"3007102","Szczytniki (2)",2001,NA
"3007102","Szczytniki (2)",2002,73.6
"3007102","Szczytniki (2)",2003,73.5
"3007102","Szczytniki (2)",2004,73.5
"3007102","Szczytniki (2)",2005,73.3
"3007102","Szczytniki (2)",2006,73
"3007102","Szczytniki (2)",2007,72.4
"3007102","Szczytniki (2)",2008,72.3
"3007102","Szczytniki (2)",2009,72.6
"3007102","Szczytniki (2)",2010,72.1
"3007102","Szczytniki (2)",2011,72
"3007102","Szczytniki (2)",2012,72.2
"3007102","Szczytniki (2)",2013,72.1
"3007102","Szczytniki (2)",2014,71.6
"3007102","Szczytniki (2)",2015,71.5
"3007102","Szczytniki (2)",2016,71.3
"3007102","Szczytniki (2)",2017,71.3
"3007102","Szczytniki (2)",2018,71.2
"3007102","Szczytniki (2)",2019,70.8
"3007102","Szczytniki (2)",2020,69.4
"3007102","Szczytniki (2)",2021,69
"3007102","Szczytniki (2)",2022,68.5
"3007102","Szczytniki (2)",2023,68.2
"3007112","Żelazków (2)",2000,NA
"3007112","Żelazków (2)",2001,NA
"3007112","Żelazków (2)",2002,78.4
"3007112","Żelazków (2)",2003,78.7
"3007112","Żelazków (2)",2004,78.7
"3007112","Żelazków (2)",2005,78.6
"3007112","Żelazków (2)",2006,78.9
"3007112","Żelazków (2)",2007,79.5
"3007112","Żelazków (2)",2008,79.8
"3007112","Żelazków (2)",2009,80.1
"3007112","Żelazków (2)",2010,81
"3007112","Żelazków (2)",2011,81.6
"3007112","Żelazków (2)",2012,81.9
"3007112","Żelazków (2)",2013,82.2
"3007112","Żelazków (2)",2014,82.6
"3007112","Żelazków (2)",2015,82.4
"3007112","Żelazków (2)",2016,82.9
"3007112","Żelazków (2)",2017,83
"3007112","Żelazków (2)",2018,83.3
"3007112","Żelazków (2)",2019,84
"3007112","Żelazków (2)",2020,84.7
"3007112","Żelazków (2)",2021,84.6
"3007112","Żelazków (2)",2022,84.8
"3007112","Żelazków (2)",2023,84.6
"3008012","Baranów (2)",2000,NA
"3008012","Baranów (2)",2001,NA
"3008012","Baranów (2)",2002,98.6
"3008012","Baranów (2)",2003,98.9
"3008012","Baranów (2)",2004,99.9
"3008012","Baranów (2)",2005,101
"3008012","Baranów (2)",2006,100.8
"3008012","Baranów (2)",2007,101.1
"3008012","Baranów (2)",2008,101.5
"3008012","Baranów (2)",2009,102.1
"3008012","Baranów (2)",2010,104
"3008012","Baranów (2)",2011,104.3
"3008012","Baranów (2)",2012,104.3
"3008012","Baranów (2)",2013,104.8
"3008012","Baranów (2)",2014,104.7
"3008012","Baranów (2)",2015,105
"3008012","Baranów (2)",2016,106.3
"3008012","Baranów (2)",2017,106.8
"3008012","Baranów (2)",2018,107.1
"3008012","Baranów (2)",2019,107.3
"3008012","Baranów (2)",2020,110
"3008012","Baranów (2)",2021,110.9
"3008012","Baranów (2)",2022,111.3
"3008012","Baranów (2)",2023,111
"3008022","Bralin (2)",2000,NA
"3008022","Bralin (2)",2001,NA
"3008022","Bralin (2)",2002,64.4
"3008022","Bralin (2)",2003,64.9
"3008022","Bralin (2)",2004,65.5
"3008022","Bralin (2)",2005,66.2
"3008022","Bralin (2)",2006,66.4
"3008022","Bralin (2)",2007,66.8
"3008022","Bralin (2)",2008,67
"3008022","Bralin (2)",2009,67.7
"3008022","Bralin (2)",2010,69.6
"3008022","Bralin (2)",2011,69.7
"3008022","Bralin (2)",2012,69.5
"3008022","Bralin (2)",2013,70.1
"3008022","Bralin (2)",2014,70.4
"3008022","Bralin (2)",2015,70.7
"3008022","Bralin (2)",2016,71.3
"3008022","Bralin (2)",2017,71.4
"3008022","Bralin (2)",2018,71.3
"3008022","Bralin (2)",2019,71.5
"3008022","Bralin (2)",2020,71.6
"3008022","Bralin (2)",2021,71.7
"3008022","Bralin (2)",2022,71
"3008022","Bralin (2)",2023,71.4
"3008033","Kępno (3)",2000,NA
"3008033","Kępno (3)",2001,NA
"3008033","Kępno (3)",2002,196.4
"3008033","Kępno (3)",2003,196.4
"3008033","Kępno (3)",2004,196.2
"3008033","Kępno (3)",2005,195.9
"3008033","Kępno (3)",2006,196.6
"3008033","Kępno (3)",2007,197.7
"3008033","Kępno (3)",2008,198.8
"3008033","Kępno (3)",2009,198.3
"3008033","Kępno (3)",2010,200.2
"3008033","Kępno (3)",2011,200.1
"3008033","Kępno (3)",2012,200.3
"3008033","Kępno (3)",2013,199.4
"3008033","Kępno (3)",2014,199.8
"3008033","Kępno (3)",2015,199.1
"3008033","Kępno (3)",2016,198.2
"3008033","Kępno (3)",2017,197.9
"3008033","Kępno (3)",2018,198.2
"3008033","Kępno (3)",2019,197.6
"3008033","Kępno (3)",2020,198.2
"3008033","Kępno (3)",2021,197.2
"3008033","Kępno (3)",2022,195.9
"3008033","Kępno (3)",2023,194.7
"3008034","Kępno - miasto (4)",2000,NA
"3008034","Kępno - miasto (4)",2001,NA
"3008034","Kępno - miasto (4)",2002,1922.6
"3008034","Kępno - miasto (4)",2003,1922.9
"3008034","Kępno - miasto (4)",2004,1916.2
"3008034","Kępno - miasto (4)",2005,1910.8
"3008034","Kępno - miasto (4)",2006,1889.3
"3008034","Kępno - miasto (4)",2007,1891.4
"3008034","Kępno - miasto (4)",2008,1901.4
"3008034","Kępno - miasto (4)",2009,1888.7
"3008034","Kępno - miasto (4)",2010,1894.7
"3008034","Kępno - miasto (4)",2011,1889.1
"3008034","Kępno - miasto (4)",2012,1881.5
"3008034","Kępno - miasto (4)",2013,1871.2
"3008034","Kępno - miasto (4)",2014,1868.9
"3008034","Kępno - miasto (4)",2015,1857.4
"3008034","Kępno - miasto (4)",2016,1836.8
"3008034","Kępno - miasto (4)",2017,1821.6
"3008034","Kępno - miasto (4)",2018,1813
"3008034","Kępno - miasto (4)",2019,1798.7
"3008034","Kępno - miasto (4)",2020,1796.1
"3008034","Kępno - miasto (4)",2021,1778.8
"3008034","Kępno - miasto (4)",2022,1756.1
"3008034","Kępno - miasto (4)",2023,1736.8
"3008035","Kępno - obszar wiejski (5)",2000,NA
"3008035","Kępno - obszar wiejski (5)",2001,NA
"3008035","Kępno - obszar wiejski (5)",2002,82.1
"3008035","Kępno - obszar wiejski (5)",2003,82.1
"3008035","Kępno - obszar wiejski (5)",2004,82.3
"3008035","Kępno - obszar wiejski (5)",2005,82.4
"3008035","Kępno - obszar wiejski (5)",2006,83
"3008035","Kępno - obszar wiejski (5)",2007,84
"3008035","Kępno - obszar wiejski (5)",2008,84.5
"3008035","Kępno - obszar wiejski (5)",2009,84.9
"3008035","Kępno - obszar wiejski (5)",2010,86.5
"3008035","Kępno - obszar wiejski (5)",2011,86.8
"3008035","Kępno - obszar wiejski (5)",2012,87.4
"3008035","Kępno - obszar wiejski (5)",2013,87.2
"3008035","Kępno - obszar wiejski (5)",2014,87.8
"3008035","Kępno - obszar wiejski (5)",2015,87.8
"3008035","Kępno - obszar wiejski (5)",2016,88.2
"3008035","Kępno - obszar wiejski (5)",2017,89
"3008035","Kępno - obszar wiejski (5)",2018,89.8
"3008035","Kępno - obszar wiejski (5)",2019,90.2
"3008035","Kępno - obszar wiejski (5)",2020,91
"3008035","Kępno - obszar wiejski (5)",2021,91.1
"3008035","Kępno - obszar wiejski (5)",2022,91.2
"3008035","Kępno - obszar wiejski (5)",2023,91.2
"3008042","Łęka Opatowska (2)",2000,NA
"3008042","Łęka Opatowska (2)",2001,NA
"3008042","Łęka Opatowska (2)",2002,66.4
"3008042","Łęka Opatowska (2)",2003,66.6
"3008042","Łęka Opatowska (2)",2004,66.3
"3008042","Łęka Opatowska (2)",2005,67.2
"3008042","Łęka Opatowska (2)",2006,67.4
"3008042","Łęka Opatowska (2)",2007,67.6
"3008042","Łęka Opatowska (2)",2008,67.5
"3008042","Łęka Opatowska (2)",2009,67.9
"3008042","Łęka Opatowska (2)",2010,68.5
"3008042","Łęka Opatowska (2)",2011,68.4
"3008042","Łęka Opatowska (2)",2012,68.4
"3008042","Łęka Opatowska (2)",2013,68.3
"3008042","Łęka Opatowska (2)",2014,68.6
"3008042","Łęka Opatowska (2)",2015,68.4
"3008042","Łęka Opatowska (2)",2016,68.5
"3008042","Łęka Opatowska (2)",2017,68.2
"3008042","Łęka Opatowska (2)",2018,68.4
"3008042","Łęka Opatowska (2)",2019,68.9
"3008042","Łęka Opatowska (2)",2020,67.3
"3008042","Łęka Opatowska (2)",2021,66.9
"3008042","Łęka Opatowska (2)",2022,66.7
"3008042","Łęka Opatowska (2)",2023,66.4
"3008052","Perzów (2)",2000,NA
"3008052","Perzów (2)",2001,NA
"3008052","Perzów (2)",2002,52.5
"3008052","Perzów (2)",2003,52.6
"3008052","Perzów (2)",2004,52
"3008052","Perzów (2)",2005,52.3
"3008052","Perzów (2)",2006,52
"3008052","Perzów (2)",2007,51.9
"3008052","Perzów (2)",2008,51.8
"3008052","Perzów (2)",2009,51.6
"3008052","Perzów (2)",2010,51.1
"3008052","Perzów (2)",2011,51.1
"3008052","Perzów (2)",2012,50.8
"3008052","Perzów (2)",2013,50.6
"3008052","Perzów (2)",2014,50.7
"3008052","Perzów (2)",2015,50.5
"3008052","Perzów (2)",2016,50.3
"3008052","Perzów (2)",2017,50
"3008052","Perzów (2)",2018,50.5
"3008052","Perzów (2)",2019,50.1
"3008052","Perzów (2)",2020,50.6
"3008052","Perzów (2)",2021,50.4
"3008052","Perzów (2)",2022,50.1
"3008052","Perzów (2)",2023,49.9
"3008062","Rychtal (2)",2000,NA
"3008062","Rychtal (2)",2001,NA
"3008062","Rychtal (2)",2002,42
"3008062","Rychtal (2)",2003,42
"3008062","Rychtal (2)",2004,42.2
"3008062","Rychtal (2)",2005,41.8
"3008062","Rychtal (2)",2006,41.9
"3008062","Rychtal (2)",2007,42
"3008062","Rychtal (2)",2008,42.1
"3008062","Rychtal (2)",2009,41.7
"3008062","Rychtal (2)",2010,41.1
"3008062","Rychtal (2)",2011,41
"3008062","Rychtal (2)",2012,40.7
"3008062","Rychtal (2)",2013,40.4
"3008062","Rychtal (2)",2014,40.3
"3008062","Rychtal (2)",2015,40.3
